destination,current_price,duration_minutes,stops_count,travel_class,offer_type,airline,departure_hour,profile,recommendation_score
Dubai,713.93,367,1,eco,eco,Qatar Airways,22,balanced,56
Dubai,574.61,369,0,eco,eco,ITA Airways,12,balanced,45
Dubai,370.45,416,1,eco,eco,Vueling,9,balanced,49
Dubai,1020.56,323,0,flex,flex,Turkish Airlines,18,balanced,51
Dubai,1157.15,305,0,business,standard,Turkish Airlines,5,balanced,47
Dubai,655.99,352,0,economy,standard,Turkish Airlines,14,balanced,70
Dubai,979.75,435,2,flex,flex,ITA Airways,8,balanced,14
Dubai,558.77,320,0,eco,eco,Lufthansa,11,balanced,95
Dubai,847.18,457,2,business,standard,Vueling,9,balanced,26
Paris,344.14,360,2,economy,standard,Emirates,10,budget,32
Paris,280.62,304,1,economy,standard,Transavia,15,budget,60
Paris,260.72,236,1,standard,standard,Tunisair,12,budget,92
Paris,427.74,160,0,standard,standard,Emirates,13,budget,44
Paris,367.61,275,1,business,standard,Vueling,10,budget,55
Paris,406.09,271,2,economy,standard,ITA Airways,13,budget,16
Paris,344.14,360,2,economy,standard,Emirates,10,comfort,20
Paris,280.62,304,1,economy,standard,Transavia,15,comfort,41
Paris,260.72,236,1,standard,standard,Tunisair,12,comfort,73
Paris,427.74,160,0,standard,standard,Emirates,13,comfort,90
Paris,367.61,275,1,business,standard,Vueling,10,comfort,86
Paris,406.09,271,2,economy,standard,ITA Airways,13,comfort,40
Paris,344.14,360,2,economy,standard,Emirates,10,balanced,32
Paris,280.62,304,1,economy,standard,Transavia,15,balanced,57
Paris,260.72,236,1,standard,standard,Tunisair,12,balanced,99
Paris,427.74,160,0,standard,standard,Emirates,13,balanced,72
Paris,367.61,275,1,business,standard,Vueling,10,balanced,74
Paris,406.09,271,2,economy,standard,ITA Airways,13,balanced,42
London,333.3,237,1,standard,standard,Turkish Airlines,9,budget,61
London,285.67,243,1,flex,flex,Transavia,9,budget,69
London,501.24,282,2,economy,standard,Air France,17,budget,23
London,513.0,164,0,flex,flex,Emirates,13,budget,46
London,336.45,390,2,economy,standard,Emirates,17,budget,46
London,253.13,206,0,eco,eco,Transavia,8,budget,88
London,442.61,206,0,eco,eco,Qatar Airways,21,budget,39
London,341.13,255,1,economy,standard,ITA Airways,13,budget,48
London,333.3,237,1,standard,standard,Turkish Airlines,9,comfort,77
London,285.67,243,1,flex,flex,Transavia,9,comfort,67
London,501.24,282,2,economy,standard,Air France,17,comfort,32
London,513.0,164,0,flex,flex,Emirates,13,comfort,91
London,336.45,390,2,economy,standard,Emirates,17,comfort,21
London,253.13,206,0,eco,eco,Transavia,8,comfort,85
London,442.61,206,0,eco,eco,Qatar Airways,21,comfort,77
London,341.13,255,1,economy,standard,ITA Airways,13,comfort,48
London,333.3,237,1,standard,standard,Turkish Airlines,9,balanced,76
London,285.67,243,1,flex,flex,Transavia,9,balanced,74
London,501.24,282,2,economy,standard,Air France,17,balanced,18
London,513.0,164,0,flex,flex,Emirates,13,balanced,80
London,336.45,390,2,economy,standard,Emirates,17,balanced,32
London,253.13,206,0,eco,eco,Transavia,8,balanced,95
London,442.61,206,0,eco,eco,Qatar Airways,21,balanced,60
London,341.13,255,1,economy,standard,ITA Airways,13,balanced,52
Doha,508.26,344,0,economy,standard,Transavia,20,budget,62
Doha,339.08,439,1,eco,eco,Transavia,6,budget,96
Doha,525.71,317,0,economy,standard,ITA Airways,9,budget,84
Doha,642.74,465,2,standard,standard,Transavia,19,budget,37
Doha,769.54,383,1,flex,flex,Air France,14,budget,27
Doha,508.26,344,0,economy,standard,Transavia,20,comfort,73
Doha,339.08,439,1,eco,eco,Transavia,6,comfort,48
Doha,525.71,317,0,economy,standard,ITA Airways,9,comfort,94
Doha,642.74,465,2,standard,standard,Transavia,19,comfort,22
Doha,769.54,383,1,flex,flex,Air France,14,comfort,79
Doha,508.26,344,0,economy,standard,Transavia,20,balanced,88
Doha,339.08,439,1,eco,eco,Transavia,6,balanced,48
Doha,525.71,317,0,economy,standard,ITA Airways,9,balanced,88
Doha,642.74,465,2,standard,standard,Transavia,19,balanced,37
Doha,769.54,383,1,flex,flex,Air France,14,balanced,45
Madrid,265.78,413,2,economy,standard,Turkish Airlines,22,budget,34
Madrid,274.57,165,0,standard,standard,Turkish Airlines,19,budget,51
Madrid,225.69,125,0,flex,flex,Transavia,17,budget,93
Madrid,318.1,320,2,standard,standard,Air France,12,budget,29
Madrid,158.13,336,2,eco,eco,Vueling,16,budget,62
Madrid,300.01,165,0,standard,standard,Qatar Airways,16,budget,47
Madrid,199.59,227,1,economy,standard,Tunisair,8,budget,53
Madrid,370.98,180,1,flex,flex,Qatar Airways,20,budget,24
Madrid,263.08,119,0,economy,standard,Lufthansa,18,budget,59
Madrid,327.48,163,0,standard,standard,Qatar Airways,19,budget,41
Madrid,265.78,413,2,economy,standard,Turkish Airlines,22,comfort,23
Madrid,274.57,165,0,standard,standard,Turkish Airlines,19,comfort,83
Madrid,225.69,125,0,flex,flex,Transavia,17,comfort,96
Madrid,318.1,320,2,standard,standard,Air France,12,comfort,46
Madrid,158.13,336,2,eco,eco,Vueling,16,comfort,36
Madrid,300.01,165,0,standard,standard,Qatar Airways,16,comfort,86
Madrid,199.59,227,1,economy,standard,Tunisair,8,comfort,45
Madrid,370.98,180,1,flex,flex,Qatar Airways,20,comfort,61
Madrid,263.08,119,0,economy,standard,Lufthansa,18,comfort,100
Madrid,327.48,163,0,standard,standard,Qatar Airways,19,comfort,72
Madrid,265.78,413,2,economy,standard,Turkish Airlines,22,balanced,27
Madrid,274.57,165,0,standard,standard,Turkish Airlines,19,balanced,90
Madrid,225.69,125,0,flex,flex,Transavia,17,balanced,95
Madrid,318.1,320,2,standard,standard,Air France,12,balanced,35
Madrid,158.13,336,2,eco,eco,Vueling,16,balanced,46
Madrid,300.01,165,0,standard,standard,Qatar Airways,16,balanced,59
Madrid,199.59,227,1,economy,standard,Tunisair,8,balanced,72
Madrid,370.98,180,1,flex,flex,Qatar Airways,20,balanced,40
Madrid,263.08,119,0,economy,standard,Lufthansa,18,balanced,92
Madrid,327.48,163,0,standard,standard,Qatar Airways,19,balanced,51
Istanbul,458.98,183,0,flex,flex,Emirates,20,budget,30
Istanbul,306.44,172,0,eco,eco,Tunisair,18,budget,73
Istanbul,259.54,321,1,eco,eco,Lufthansa,17,budget,91
Istanbul,292.73,270,1,economy,standard,Tunisair,8,budget,42
Istanbul,297.29,236,1,economy,standard,Transavia,18,budget,57
Istanbul,458.98,183,0,flex,flex,Emirates,20,comfort,100
Istanbul,306.44,172,0,eco,eco,Tunisair,18,comfort,56
Istanbul,259.54,321,1,eco,eco,Lufthansa,17,comfort,23
Istanbul,292.73,270,1,economy,standard,Tunisair,8,comfort,26
Istanbul,297.29,236,1,economy,standard,Transavia,18,comfort,21
Istanbul,458.98,183,0,flex,flex,Emirates,20,balanced,81
Istanbul,306.44,172,0,eco,eco,Tunisair,18,balanced,91
Istanbul,259.54,321,1,eco,eco,Lufthansa,17,balanced,52
Istanbul,292.73,270,1,economy,standard,Tunisair,8,balanced,45
Istanbul,297.29,236,1,economy,standard,Transavia,18,balanced,45
New York,978.9,633,0,eco,eco,Lufthansa,18,budget,54
New York,1129.65,631,0,economy,standard,Air France,19,budget,53
New York,1709.94,729,1,business,standard,Transavia,11,budget,20
New York,1091.1,691,1,standard,standard,Turkish Airlines,7,budget,40
New York,1067.75,671,0,economy,standard,Air France,16,budget,60
New York,1720.67,734,1,flex,flex,Air France,8,budget,23
New York,1006.05,808,2,economy,standard,Lufthansa,12,budget,33
New York,1183.01,662,0,economy,standard,Emirates,9,budget,53
New York,916.23,632,0,eco,eco,ITA Airways,9,budget,91
New York,681.83,690,0,economy,standard,Vueling,11,budget,87
New York,978.9,633,0,eco,eco,Lufthansa,18,comfort,90
New York,1129.65,631,0,economy,standard,Air France,19,comfort,75
New York,1709.94,729,1,business,standard,Transavia,11,comfort,67
New York,1091.1,691,1,standard,standard,Turkish Airlines,7,comfort,45
New York,1067.75,671,0,economy,standard,Air France,16,comfort,56
New York,1720.67,734,1,flex,flex,Air France,8,comfort,40
New York,1006.05,808,2,economy,standard,Lufthansa,12,comfort,17
New York,1183.01,662,0,economy,standard,Emirates,9,comfort,60
New York,916.23,632,0,eco,eco,ITA Airways,9,comfort,77
New York,681.83,690,0,economy,standard,Vueling,11,comfort,49
New York,978.9,633,0,eco,eco,Lufthansa,18,balanced,80
New York,1129.65,631,0,economy,standard,Air France,19,balanced,69
New York,1709.94,729,1,business,standard,Transavia,11,balanced,25
New York,1091.1,691,1,standard,standard,Turkish Airlines,7,balanced,64
New York,1067.75,671,0,economy,standard,Air France,16,balanced,50
New York,1720.67,734,1,flex,flex,Air France,8,balanced,31
New York,1006.05,808,2,economy,standard,Lufthansa,12,balanced,32
New York,1183.01,662,0,economy,standard,Emirates,9,balanced,62
New York,916.23,632,0,eco,eco,ITA Airways,9,balanced,90
New York,681.83,690,0,economy,standard,Vueling,11,balanced,79
Dubai,804.13,344,0,economy,standard,ITA Airways,13,budget,45
Dubai,784.18,401,1,economy,standard,Turkish Airlines,17,budget,57
Dubai,1123.26,565,2,standard,standard,Qatar Airways,17,budget,23
Dubai,745.75,364,0,economy,standard,Qatar Airways,9,budget,98
Dubai,831.57,355,0,standard,standard,Air France,8,budget,49
Dubai,1142.65,310,0,flex,flex,Qatar Airways,19,budget,28
Dubai,835.25,355,0,standard,standard,Turkish Airlines,11,budget,40
Dubai,804.13,344,0,economy,standard,ITA Airways,13,comfort,77
Dubai,784.18,401,1,economy,standard,Turkish Airlines,17,comfort,53
Dubai,1123.26,565,2,standard,standard,Qatar Airways,17,comfort,30
Dubai,745.75,364,0,economy,standard,Qatar Airways,9,comfort,81
Dubai,831.57,355,0,standard,standard,Air France,8,comfort,75
Dubai,1142.65,310,0,flex,flex,Qatar Airways,19,comfort,99
Dubai,835.25,355,0,standard,standard,Turkish Airlines,11,comfort,90
Dubai,804.13,344,0,economy,standard,ITA Airways,13,balanced,66
Dubai,784.18,401,1,economy,standard,Turkish Airlines,17,balanced,60
Dubai,1123.26,565,2,standard,standard,Qatar Airways,17,balanced,27
Dubai,745.75,364,0,economy,standard,Qatar Airways,9,balanced,99
Dubai,831.57,355,0,standard,standard,Air France,8,balanced,70
Dubai,1142.65,310,0,flex,flex,Qatar Airways,19,balanced,65
Dubai,835.25,355,0,standard,standard,Turkish Airlines,11,balanced,80
New York,723.59,643,0,eco,eco,Tunisair,13,budget,94
New York,949.63,713,1,economy,standard,Turkish Airlines,11,budget,34
New York,1185.25,843,2,economy,standard,Tunisair,17,budget,25
New York,752.57,667,0,eco,eco,Tunisair,17,budget,90
New York,727.96,852,2,eco,eco,Transavia,17,budget,54
New York,1029.3,831,2,economy,standard,Tunisair,14,budget,38
New York,816.61,709,1,eco,eco,ITA Airways,9,budget,67
New York,1371.37,713,1,flex,flex,Lufthansa,20,budget,20
New York,723.59,643,0,eco,eco,Tunisair,13,comfort,76
New York,949.63,713,1,economy,standard,Turkish Airlines,11,comfort,64
New York,1185.25,843,2,economy,standard,Tunisair,17,comfort,23
New York,752.57,667,0,eco,eco,Tunisair,17,comfort,100
New York,727.96,852,2,eco,eco,Transavia,17,comfort,26
New York,1029.3,831,2,economy,standard,Tunisair,14,comfort,23
New York,816.61,709,1,eco,eco,ITA Airways,9,comfort,47
New York,1371.37,713,1,flex,flex,Lufthansa,20,comfort,78
New York,723.59,643,0,eco,eco,Tunisair,13,balanced,89
New York,949.63,713,1,economy,standard,Turkish Airlines,11,balanced,56
New York,1185.25,843,2,economy,standard,Tunisair,17,balanced,21
New York,752.57,667,0,eco,eco,Tunisair,17,balanced,82
New York,727.96,852,2,eco,eco,Transavia,17,balanced,53
New York,1029.3,831,2,economy,standard,Tunisair,14,balanced,26
New York,816.61,709,1,eco,eco,ITA Airways,9,balanced,54
New York,1371.37,713,1,flex,flex,Lufthansa,20,balanced,49
Paris,329.24,157,0,eco,eco,Emirates,17,budget,32
Paris,230.26,174,0,economy,standard,ITA Airways,11,budget,86
Paris,391.1,174,0,flex,flex,ITA Airways,14,budget,35
Paris,358.86,291,2,flex,flex,Transavia,16,budget,19
Paris,402.51,295,1,flex,flex,Emirates,17,budget,30
Paris,394.19,131,0,economy,standard,Qatar Airways,17,budget,30
Paris,265.53,128,0,standard,standard,Turkish Airlines,8,budget,74
Paris,288.64,151,0,economy,standard,Turkish Airlines,7,budget,40
Paris,247.72,201,1,eco,eco,Turkish Airlines,19,budget,50
Paris,241.88,128,0,economy,standard,Air France,18,budget,66
Paris,329.24,157,0,eco,eco,Emirates,17,comfort,70
Paris,230.26,174,0,economy,standard,ITA Airways,11,comfort,62
Paris,391.1,174,0,flex,flex,ITA Airways,14,comfort,62
Paris,358.86,291,2,flex,flex,Transavia,16,comfort,23
Paris,402.51,295,1,flex,flex,Emirates,17,comfort,29
Paris,394.19,131,0,economy,standard,Qatar Airways,17,comfort,65
Paris,265.53,128,0,standard,standard,Turkish Airlines,8,comfort,100
Paris,288.64,151,0,economy,standard,Turkish Airlines,7,comfort,79
Paris,247.72,201,1,eco,eco,Turkish Airlines,19,comfort,49
Paris,241.88,128,0,economy,standard,Air France,18,comfort,84
Paris,329.24,157,0,eco,eco,Emirates,17,balanced,78
Paris,230.26,174,0,economy,standard,ITA Airways,11,balanced,100
Paris,391.1,174,0,flex,flex,ITA Airways,14,balanced,44
Paris,358.86,291,2,flex,flex,Transavia,16,balanced,32
Paris,402.51,295,1,flex,flex,Emirates,17,balanced,36
Paris,394.19,131,0,economy,standard,Qatar Airways,17,balanced,46
Paris,265.53,128,0,standard,standard,Turkish Airlines,8,balanced,89
Paris,288.64,151,0,economy,standard,Turkish Airlines,7,balanced,90
Paris,247.72,201,1,eco,eco,Turkish Airlines,19,balanced,65
Paris,241.88,128,0,economy,standard,Air France,18,balanced,91
Dubai,830.11,573,2,flex,flex,Tunisair,8,budget,41
Dubai,745.48,315,0,economy,standard,Tunisair,8,budget,62
Dubai,1183.32,409,1,flex,flex,Qatar Airways,19,budget,30
Dubai,1445.09,425,1,business,standard,Emirates,14,budget,12
Dubai,1115.05,364,0,standard,standard,Emirates,16,budget,43
Dubai,517.46,309,0,eco,eco,Transavia,8,budget,100
Dubai,709.76,444,1,standard,standard,Turkish Airlines,14,budget,61
Dubai,693.53,308,0,economy,standard,Air France,8,budget,75
Dubai,600.16,411,1,economy,standard,Turkish Airlines,15,budget,89
Dubai,830.11,573,2,flex,flex,Tunisair,8,comfort,27
Dubai,745.48,315,0,economy,standard,Tunisair,8,comfort,100
Dubai,1183.32,409,1,flex,flex,Qatar Airways,19,comfort,86
Dubai,1445.09,425,1,business,standard,Emirates,14,comfort,81
Dubai,1115.05,364,0,standard,standard,Emirates,16,comfort,94
Dubai,517.46,309,0,eco,eco,Transavia,8,comfort,87
Dubai,709.76,444,1,standard,standard,Turkish Airlines,14,comfort,46
Dubai,693.53,308,0,economy,standard,Air France,8,comfort,87
Dubai,600.16,411,1,economy,standard,Turkish Airlines,15,comfort,84
Dubai,830.11,573,2,flex,flex,Tunisair,8,balanced,31
Dubai,745.48,315,0,economy,standard,Tunisair,8,balanced,60
Dubai,1183.32,409,1,flex,flex,Qatar Airways,19,balanced,31
Dubai,1445.09,425,1,business,standard,Emirates,14,balanced,48
Dubai,1115.05,364,0,standard,standard,Emirates,16,balanced,68
Dubai,517.46,309,0,eco,eco,Transavia,8,balanced,82
Dubai,709.76,444,1,standard,standard,Turkish Airlines,14,balanced,58
Dubai,693.53,308,0,economy,standard,Air France,8,balanced,83
Dubai,600.16,411,1,economy,standard,Turkish Airlines,15,balanced,61
Casablanca,130.22,180,0,economy,standard,Transavia,16,budget,99
Casablanca,199.18,216,1,flex,flex,ITA Airways,12,budget,39
Casablanca,252.29,254,1,economy,standard,Emirates,21,budget,20
Casablanca,155.62,149,0,economy,standard,Tunisair,16,budget,74
Casablanca,141.85,180,0,economy,standard,Vueling,14,budget,61
Casablanca,143.31,195,0,eco,eco,Vueling,14,budget,58
Casablanca,148.28,292,1,eco,eco,Tunisair,23,budget,42
Casablanca,192.51,150,0,economy,standard,Tunisair,11,budget,50
Casablanca,194.36,225,1,eco,eco,Lufthansa,12,budget,47
Casablanca,159.94,160,0,flex,flex,Transavia,11,budget,74
Casablanca,130.22,180,0,economy,standard,Transavia,16,comfort,63
Casablanca,199.18,216,1,flex,flex,ITA Airways,12,comfort,34
Casablanca,252.29,254,1,economy,standard,Emirates,21,comfort,29
Casablanca,155.62,149,0,economy,standard,Tunisair,16,comfort,67
Casablanca,141.85,180,0,economy,standard,Vueling,14,comfort,57
Casablanca,143.31,195,0,eco,eco,Vueling,14,comfort,54
Casablanca,148.28,292,1,eco,eco,Tunisair,23,comfort,17
Casablanca,192.51,150,0,economy,standard,Tunisair,11,comfort,99
Casablanca,194.36,225,1,eco,eco,Lufthansa,12,comfort,33
Casablanca,159.94,160,0,flex,flex,Transavia,11,comfort,92
Casablanca,130.22,180,0,economy,standard,Transavia,16,balanced,84
Casablanca,199.18,216,1,flex,flex,ITA Airways,12,balanced,45
Casablanca,252.29,254,1,economy,standard,Emirates,21,balanced,25
Casablanca,155.62,149,0,economy,standard,Tunisair,16,balanced,96
Casablanca,141.85,180,0,economy,standard,Vueling,14,balanced,79
Casablanca,143.31,195,0,eco,eco,Vueling,14,balanced,87
Casablanca,148.28,292,1,eco,eco,Tunisair,23,balanced,35
Casablanca,192.51,150,0,economy,standard,Tunisair,11,balanced,82
Casablanca,194.36,225,1,eco,eco,Lufthansa,12,balanced,32
Casablanca,159.94,160,0,flex,flex,Transavia,11,balanced,99
Casablanca,220.52,151,0,flex,flex,ITA Airways,21,budget,100
Casablanca,302.48,179,0,standard,standard,Emirates,17,budget,35
Casablanca,335.5,147,0,flex,flex,Air France,17,budget,29
Casablanca,277.99,199,0,standard,standard,Emirates,12,budget,55
Casablanca,200.74,201,0,economy,standard,Qatar Airways,18,budget,93
Casablanca,222.57,199,0,eco,eco,Air France,7,budget,52
Casablanca,234.73,169,0,standard,standard,Lufthansa,10,budget,69
Casablanca,204.88,228,1,eco,eco,Lufthansa,11,budget,45
Casablanca,224.07,186,0,eco,eco,Lufthansa,15,budget,51
Casablanca,220.52,151,0,flex,flex,ITA Airways,21,comfort,91
Casablanca,302.48,179,0,standard,standard,Emirates,17,comfort,60
Casablanca,335.5,147,0,flex,flex,Air France,17,comfort,85
Casablanca,277.99,199,0,standard,standard,Emirates,12,comfort,52
Casablanca,200.74,201,0,economy,standard,Qatar Airways,18,comfort,56
Casablanca,222.57,199,0,eco,eco,Air France,7,comfort,37
Casablanca,234.73,169,0,standard,standard,Lufthansa,10,comfort,77
Casablanca,204.88,228,1,eco,eco,Lufthansa,11,comfort,16
Casablanca,224.07,186,0,eco,eco,Lufthansa,15,comfort,37
Casablanca,220.52,151,0,flex,flex,ITA Airways,21,balanced,99
Casablanca,302.48,179,0,standard,standard,Emirates,17,balanced,40
Casablanca,335.5,147,0,flex,flex,Air France,17,balanced,35
Casablanca,277.99,199,0,standard,standard,Emirates,12,balanced,43
Casablanca,200.74,201,0,economy,standard,Qatar Airways,18,balanced,62
Casablanca,222.57,199,0,eco,eco,Air France,7,balanced,47
Casablanca,234.73,169,0,standard,standard,Lufthansa,10,balanced,52
Casablanca,204.88,228,1,eco,eco,Lufthansa,11,balanced,45
Casablanca,224.07,186,0,eco,eco,Lufthansa,15,balanced,53
Cairo,486.82,225,0,economy,standard,Emirates,16,budget,44
Cairo,460.06,238,0,economy,standard,Qatar Airways,8,budget,40
Cairo,405.48,215,0,eco,eco,Lufthansa,22,budget,51
Cairo,276.39,209,0,eco,eco,ITA Airways,8,budget,96
Cairo,369.73,305,1,economy,standard,Air France,8,budget,48
Cairo,359.99,304,1,economy,standard,Qatar Airways,9,budget,52
Cairo,417.89,200,0,eco,eco,Qatar Airways,10,budget,43
Cairo,486.82,225,0,economy,standard,Emirates,16,comfort,82
Cairo,460.06,238,0,economy,standard,Qatar Airways,8,comfort,68
Cairo,405.48,215,0,eco,eco,Lufthansa,22,comfort,56
Cairo,276.39,209,0,eco,eco,ITA Airways,8,comfort,82
Cairo,369.73,305,1,economy,standard,Air France,8,comfort,19
Cairo,359.99,304,1,economy,standard,Qatar Airways,9,comfort,26
Cairo,417.89,200,0,eco,eco,Qatar Airways,10,comfort,99
Cairo,486.82,225,0,economy,standard,Emirates,16,balanced,59
Cairo,460.06,238,0,economy,standard,Qatar Airways,8,balanced,58
Cairo,405.48,215,0,eco,eco,Lufthansa,22,balanced,52
Cairo,276.39,209,0,eco,eco,ITA Airways,8,balanced,90
Cairo,369.73,305,1,economy,standard,Air France,8,balanced,42
Cairo,359.99,304,1,economy,standard,Qatar Airways,9,balanced,37
Cairo,417.89,200,0,eco,eco,Qatar Airways,10,balanced,76
Dubai,704.22,367,0,eco,eco,Lufthansa,20,budget,89
Dubai,790.58,361,0,standard,standard,Emirates,16,budget,89
Dubai,670.34,480,1,economy,standard,Turkish Airlines,16,budget,48
Dubai,700.73,405,1,economy,standard,Air France,7,budget,68
Dubai,954.81,327,0,standard,standard,Air France,10,budget,47
Dubai,704.22,367,0,eco,eco,Lufthansa,20,comfort,35
Dubai,790.58,361,0,standard,standard,Emirates,16,comfort,99
Dubai,670.34,480,1,economy,standard,Turkish Airlines,16,comfort,12
Dubai,700.73,405,1,economy,standard,Air France,7,comfort,30
Dubai,954.81,327,0,standard,standard,Air France,10,comfort,86
Dubai,704.22,367,0,eco,eco,Lufthansa,20,balanced,98
Dubai,790.58,361,0,standard,standard,Emirates,16,balanced,97
Dubai,670.34,480,1,economy,standard,Turkish Airlines,16,balanced,37
Dubai,700.73,405,1,economy,standard,Air France,7,balanced,29
Dubai,954.81,327,0,standard,standard,Air France,10,balanced,63
